#                                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                                           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----                                 -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ViPhOG3666.faa       -             80 NODE_11_length_37379_cov_2108.923079_11_H_1_39 -             90   4.2e-40  136.7   1.0   1   1   1.5e-44   4.7e-40  136.6   1.0     1    80     5    84     5    84 0.99 -
ViPhOG546.faa        -            553 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_1 -            147   6.6e-62  210.5   0.0   1   1   2.4e-66   7.4e-62  210.3   0.0   412   553     1   144     1   144 0.99 -
ViPhOG547.faa        -            309 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_2 -            486  2.7e-177  589.5  33.9   1   1  2.7e-181  4.1e-177  588.8  33.9     1   309    24   332    24   332 1.00 -
ViPhOG548.faa        -            152 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_2 -            486   3.4e-89  297.0   4.3   1   2      0.13     2e+03   -0.9   1.3    18    44   144   170   128   199 0.77 -
ViPhOG548.faa        -            152 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_2 -            486   3.4e-89  297.0   4.3   2   2   2.2e-93   3.4e-89  297.0   4.3     1   152   334   485   334   485 1.00 -
ViPhOG549.faa        -            242 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_3 -            311  2.2e-166  552.2   0.4   1   1  1.6e-170  2.6e-166  552.0   0.4     1   242     2   243     2   243 1.00 -
ViPhOG550.faa        -             66 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_3 -            311   4.6e-43  145.9   3.5   1   1     5e-47   7.8e-43  145.2   3.5     1    66   244   309   244   309 0.99 -
ViPhOG553.faa        -            271 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_4 -            388   4.6e-61  207.9   3.9   1   1   7.4e-65   5.8e-61  207.6   3.9     9   268    56   368    48   371 0.85 -
ViPhOG554.faa        -             54 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_4 -            388   9.6e-37  125.7   3.8   1   2   3.7e-40   2.9e-36  124.2   1.0     1    54    58   111    58   111 0.99 -
ViPhOG554.faa        -             54 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_4 -            388   9.6e-37  125.7   3.8   2   2     0.063   4.9e+02    1.8   0.1     7    21   183   197   179   211 0.83 -
ViPhOG552.faa        -            108 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_4 -            388   3.2e-20   73.1   2.8   1   2   9.2e-24   7.2e-20   72.0   0.2    49   107     1    57     1    58 0.97 -
ViPhOG552.faa        -            108 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_4 -            388   3.2e-20   73.1   2.8   2   2      0.19   1.5e+03    0.2   0.3    59    97    85   120    69   130 0.75 -
ViPhOG4872.faa       -            242 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_4 -            388   3.1e-11   43.9   0.9   1   1   5.6e-14   4.4e-10   40.1   0.9    88   242   176   359   163   359 0.86 -
ViPhOG556.faa        -            205 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_5 -            212  4.6e-128  425.8   2.2   1   1  1.7e-132  5.3e-128  425.6   2.2     1   205     2   206     2   206 1.00 -
ViPhOG557.faa        -             59 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_6 -             60   3.3e-45  153.0  10.5   1   1   1.1e-49   3.6e-45  152.8  10.5     1    59     1    59     1    59 0.99 -
ViPhOG559.faa        -             65 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   1.2e-41  141.2   0.2   1   2      0.21   9.4e+02    0.6   0.0    32    43    42    53    31    58 0.82 -
ViPhOG559.faa        -             65 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   1.2e-41  141.2   0.2   2   2   3.2e-44   1.4e-40  137.8   0.2     1    65   190   254   190   254 0.99 -
ViPhOG561.faa        -             91 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   6.6e-40  135.7   0.4   1   1   2.4e-43   1.1e-39  135.1   0.4     1    91    86   175    86   175 0.99 -
ViPhOG558.faa        -            219 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   6.2e-38  131.5   0.3   1   1     2e-40   8.9e-37  127.7   0.3     1   147     1   257     1   271 0.89 -
ViPhOG19817.faa      -            277 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   1.5e-36  126.6   0.0   1   2   4.2e-25   1.9e-21   77.2   0.0    38    86    30    78     1    92 0.90 -
ViPhOG19817.faa      -            277 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   1.5e-36  126.6   0.0   2   2   5.1e-16   2.3e-12   47.4   0.0   131   214   188   271   179   290 0.89 -
ViPhOG560.faa        -             65 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   5.1e-19   69.7   0.4   1   2       6.6   2.9e+04   -3.2   0.0    38    43   217   222   193   237 0.58 -
ViPhOG560.faa        -             65 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   5.1e-19   69.7   0.4   2   2   2.9e-22   1.3e-18   68.4   0.1     1    64   256   316   256   317 0.98 -
ViPhOG25989.faa      -            111 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   1.1e-09   39.3   0.0   1   2   2.1e-12   9.3e-09   36.3   0.0     1    43     1    43     1    56 0.94 -
ViPhOG25989.faa      -            111 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   1.1e-09   39.3   0.0   2   2      0.43   1.9e+03   -0.2   0.0   102   111   245   254   236   254 0.88 -
ViPhOG3089.faa       -            432 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   3.3e-07   30.4   1.3   1   3   4.1e-10   1.8e-06   28.0   0.1     1    84     1    78     1    93 0.80 -
ViPhOG3089.faa       -            432 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   3.3e-07   30.4   1.3   2   3      0.97   4.3e+03   -2.9   0.1    81   114   176   206   173   209 0.70 -
ViPhOG3089.faa       -            432 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_7 -            318   3.3e-07   30.4   1.3   3   3     0.099   4.4e+02    0.4   0.0   191   231   222   266   216   275 0.75 -
ViPhOG562.faa        -             64 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_8 -             65   3.4e-47  159.2   2.4   1   1   1.2e-51   3.7e-47  159.1   2.4     1    64     1    64     1    64 1.00 -
ViPhOG564.faa        -            153 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198   5.1e-98  325.8   8.0   1   1  7.8e-102   6.1e-98  325.6   8.0     1   153     3   155     3   155 1.00 -
ViPhOG563.faa        -             41 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198   4.3e-32  110.3   5.1   1   1   9.2e-36   7.1e-32  109.6   5.1     1    41   157   197   157   197 0.99 -
ViPhOG1917.faa       -            159 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198     2e-20   74.4  13.0   1   3    0.0047        37    5.3   0.1     1     9     3    11     3    13 0.94 -
ViPhOG1917.faa       -            159 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198     2e-20   74.4  13.0   2   3   2.8e-23   2.2e-19   71.1   4.7    71   126    37    92    34   108 0.90 -
ViPhOG1917.faa       -            159 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198     2e-20   74.4  13.0   3   3     0.035   2.7e+02    2.5   0.2    99   121   130   151   121   167 0.71 -
ViPhOG3086.faa       -             83 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198   1.4e-17   64.5   1.9   1   2   1.8e-21   1.4e-17   64.5   1.9     2    59    37    94    36   109 0.90 -
ViPhOG3086.faa       -             83 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_9 -            198   1.4e-17   64.5   1.9   2   2      0.11   8.3e+02    1.1   0.1    63    78   135   150   121   154 0.74 -
ViPhOG565.faa        -            111 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_10 -            120   4.2e-68  227.3   2.2   1   1   1.5e-72   4.8e-68  227.1   2.2     1   111     4   114     4   114 1.00 -
ViPhOG567.faa        -            149 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_11 -            166   4.4e-50  170.6   1.0   1   1   1.6e-54   4.9e-50  170.4   1.0     1   149     1   165     1   165 0.99 -
ViPhOG569.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_12 -             98   3.8e-63  210.6   0.6   1   1   1.3e-67   4.2e-63  210.4   0.6     1    96     2    97     2    97 1.00 -
ViPhOG570.faa        -             94 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_13 -             95     1e-64  215.7   0.9   1   1   1.1e-68   1.1e-64  215.6   0.9     1    94     1    94     1    94 1.00 -
ViPhOG22567.faa      -             99 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_13 -             95   1.5e-10   41.9   0.2   1   1   1.6e-14   1.7e-10   41.7   0.2    15    93    14    93     5    94 0.87 -
ViPhOG13872.faa      -            102 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_13 -             95   1.8e-06   28.8   0.4   1   2   0.00082       8.5    7.3   0.0    29    66    23    58    17    65 0.82 -
ViPhOG13872.faa      -            102 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_13 -             95   1.8e-06   28.8   0.4   2   2   6.7e-10   6.9e-06   26.9   0.3     3    50    49    94    47    94 0.95 -
ViPhOG572.faa        -            191 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_14 -            206   1.9e-45  155.5   2.2   1   1   1.5e-49   2.3e-45  155.3   2.2     4   170     3   170     1   187 0.81 -
ViPhOG571.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_14 -            206   8.6e-30  103.9   2.9   1   3      0.51     8e+03   -1.8   0.0    28    45    22    39     5    40 0.61 -
ViPhOG571.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_14 -            206   8.6e-30  103.9   2.9   2   3      0.17   2.7e+03   -0.3   0.1    32    54    87   109    65   131 0.61 -
ViPhOG571.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_14 -            206   8.6e-30  103.9   2.9   3   3   1.6e-33   2.6e-29  102.4   1.7    22    96   130   205    99   205 0.91 -
ViPhOG573.faa        -             46 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_15 -             48   2.9e-35  120.9   5.4   1   1   9.9e-40   3.1e-35  120.7   5.4     1    46     2    47     2    47 0.99 -
ViPhOG574.faa        -             61 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_16 -             63   2.2e-44  150.0   0.5   1   1   7.8e-49   2.4e-44  149.9   0.5     1    61     2    62     2    62 0.99 -
ViPhOG575.faa        -             42 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_17 -             53   3.7e-26   91.6   0.2   1   1   1.3e-30     4e-26   91.4   0.2     2    42     3    45     2    45 0.98 -
ViPhOG576.faa        -             86 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_18 -            104   2.3e-51  172.4   1.8   1   1   8.6e-56   2.7e-51  172.2   1.8     1    86     2    87     2    87 0.99 -
ViPhOG577.faa        -             77 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_19 -             79   5.8e-53  177.8   2.4   1   1     2e-57   6.3e-53  177.6   2.4     1    77     2    78     2    78 0.99 -
ViPhOG578.faa        -             63 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_20 -             65   1.3e-44  150.4   5.2   1   1   4.4e-49   1.4e-44  150.3   5.2     1    63     2    64     2    64 0.99 -
ViPhOG579.faa        -            154 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_21 -            184  1.8e-104  346.9   0.5   1   1  6.6e-109  2.1e-104  346.7   0.5     1   154    15   168    15   168 1.00 -
ViPhOG580.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_22 -            101   3.3e-34  117.8   3.6   1   2   3.5e-32   1.1e-27   96.9   1.8     1    91     1    75     1    79 0.96 -
ViPhOG580.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_22 -            101   3.3e-34  117.8   3.6   2   2   6.6e-09   0.00021   22.3   0.0    70    94    75   100    72   100 0.84 -
ViPhOG582.faa        -            126 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_23 -            217   2.1e-37  128.7   0.0   1   1   2.9e-41     3e-37  128.2   0.0     1   123    86   209    86   211 0.97 -
ViPhOG20969.faa      -             58 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_23 -            217   2.8e-07   31.3   0.1   1   2   5.6e-11   5.8e-07   30.3   0.1     5    58    12    65     8    65 0.88 -
ViPhOG20969.faa      -             58 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_23 -            217   2.8e-07   31.3   0.1   2   2         2     2e+04   -3.4   0.0    25    39   106   120   105   122 0.73 -
ViPhOG10294.faa      -             49 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_23 -            217   0.00073   19.7   0.3   1   1   1.5e-07    0.0015   18.7   0.3    17    46    87   116    81   118 0.90 -
ViPhOG13792.faa      -             39 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_24 -             62   8.8e-07   29.3   0.1   1   1   8.9e-11   1.4e-06   28.7   0.1     3    29     6    32     4    32 0.97 -
ViPhOG25552.faa      -             62 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_24 -             62   3.7e-06   27.4   0.1   1   1   2.7e-10   4.2e-06   27.2   0.1     3    53     4    52     2    60 0.90 -
ViPhOG583.faa        -             91 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_25 -             93   7.4e-36  122.8   0.1   1   1   2.6e-40   8.1e-36  122.7   0.1     1    91     2    90     2    90 0.98 -
ViPhOG584.faa        -             47 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_26 -             49   5.9e-35  119.6   4.1   1   1     2e-39   6.4e-35  119.5   4.1     1    47     2    48     2    48 0.99 -
ViPhOG585.faa        -            160 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_27 -            272   2.1e-68  230.1   0.2   1   1     2e-72   3.2e-68  229.6   0.2     5   154   123   271   116   271 0.98 -
ViPhOG586.faa        -             95 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_27 -            272   2.9e-36  124.8   0.2   1   1   3.2e-40     5e-36  124.0   0.2     1    95    22   114    22   114 0.99 -
ViPhOG589.faa        -            100 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_28 -            459   1.1e-54  183.5   0.0   1   1   2.2e-58   2.3e-54  182.5   0.0     1    99     4   102     4   103 0.99 -
ViPhOG588.faa        -            510 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_28 -            459   3.4e-54  185.3   0.0   1   1   4.3e-58   4.5e-54  184.9   0.0    38   427    21   427     3   445 0.79 -
ViPhOG587.faa        -             52 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_28 -            459   4.2e-36  123.3   0.4   1   1     9e-40   9.3e-36  122.2   0.4     2    52   105   155   104   155 0.99 -
ViPhOG591.faa        -            141 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_29 -            146   1.6e-64  216.7   0.1   1   1   1.1e-68   1.8e-64  216.5   0.1     1   141     3   142     3   142 0.98 -
ViPhOG28056.faa      -            139 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_29 -            146     8e-07   29.8   0.0   1   1   7.1e-11   1.1e-06   29.4   0.0     3   123     6   126     4   132 0.76 -
ViPhOG594.faa        -            101 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_30 -            111   2.2e-36  125.2   0.0   1   1   7.8e-41   2.4e-36  125.1   0.0     1   101     3   105     3   105 0.97 -
ViPhOG595.faa        -             49 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_31 -             59   6.9e-35  119.3   8.4   1   1   2.5e-39   7.8e-35  119.1   8.4     1    49     9    57     9    57 0.99 -
ViPhOG596.faa        -            182 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_32 -            204     4e-79  265.5  17.9   1   1   1.6e-83   4.9e-79  265.3  17.9     2   181     6   202     5   203 0.99 -
ViPhOG597.faa        -             74 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_33 -             75   1.2e-50  170.4   0.1   1   1   4.2e-55   1.3e-50  170.2   0.1     1    74     1    74     1    74 1.00 -
ViPhOG598.faa        -             77 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_34 -             68   1.5e-24   86.2   0.5   1   1   1.1e-28   1.7e-24   86.0   0.5     2    55     3    56     2    66 0.91 -
ViPhOG21716.faa      -             52 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_34 -             68   5.9e-06   26.7   0.1   1   1   4.6e-10   7.1e-06   26.5   0.1     4    40     6    42     2    57 0.85 -
ViPhOG599.faa        -             59 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_35 -             60   9.2e-22   78.0   2.5   1   1   3.2e-26     1e-21   77.9   2.5     1    58     6    58     6    59 0.97 -
ViPhOG600.faa        -            176 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_36 -            208   7.4e-85  284.2   1.8   1   1   2.7e-89   8.5e-85  284.0   1.8     1   176    24   199    24   199 1.00 -
ViPhOG601.faa        -            100 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_37 -            109     5e-44  149.2   1.6   1   1   1.8e-48   5.7e-44  149.1   1.6     1   100     4   103     4   103 0.99 -
ViPhOG602.faa        -            334 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_38 -            146   1.9e-21   78.2   0.0   1   1   1.3e-25   2.1e-21   78.1   0.0   182   305    11   138     2   145 0.81 -
ViPhOG26329.faa      -            156 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_38 -            146   1.7e-05   26.0   0.0   1   1   5.3e-09   8.3e-05   23.8   0.0     5   150    11   144     7   145 0.68 -
ViPhOG603.faa        -            123 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_39 -            146   4.1e-40  137.6   4.4   1   1   3.1e-44   4.9e-40  137.4   4.4     2   123    32   144    25   144 0.95 -
ViPhOG26138.faa      -            119 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_39 -            146   0.00068   20.7   2.7   1   1   7.4e-08    0.0012   19.9   2.7    10    72    43   106    34   135 0.77 -
ViPhOG606.faa        -             51 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_40 -            179   7.5e-35  119.3   0.6   1   1   1.1e-38   1.1e-34  118.8   0.6     1    51   124   174   124   174 0.99 -
ViPhOG607.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_40 -            179   2.3e-22   80.0   0.2   1   2   4.3e-26   4.4e-22   79.1   0.0     2    95    17   117    16   118 0.89 -
ViPhOG607.faa        -             96 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_40 -            179   2.3e-22   80.0   0.2   2   2       1.2   1.2e+04   -2.4   0.0    71    89   134   153   122   157 0.60 -
ViPhOG1848.faa       -             51 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_40 -            179   3.9e-07   30.6   0.1   1   1   6.7e-11     7e-07   29.8   0.1     6    50   127   172   123   173 0.91 -
ViPhOG608.faa        -             79 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_42 -             81   3.9e-49  165.4   1.6   1   1   2.8e-53   4.3e-49  165.3   1.6     1    79     2    80     2    80 0.99 -
ViPhOG30319.faa      -             28 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_42 -             81   2.2e-20   72.7   5.1   1   2   1.4e-24   2.2e-20   72.7   5.1     1    26     2    27     2    29 0.97 -
ViPhOG30319.faa      -             28 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_42 -             81   2.2e-20   72.7   5.1   2   2      0.33   5.1e+03   -2.0   0.1    13    18    41    46    37    47 0.69 -
ViPhOG610.faa        -            124 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_43 -            163   2.3e-54  183.5   0.0   1   1   1.7e-58   2.7e-54  183.3   0.0     1   124    22   145    22   145 0.98 -
ViPhOG28019.faa      -            104 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_43 -            163   2.5e-05   25.0   0.0   1   1   2.8e-09   4.3e-05   24.2   0.0     1    66    18   104    18   114 0.88 -
ViPhOG521.faa        -             56 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_44 -            500     1e-38  132.2   6.8   1   2   1.3e-42     1e-38  132.2   6.8     1    56     1    56     1    56 0.99 -
ViPhOG521.faa        -             56 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_44 -            500     1e-38  132.2   6.8   2   2       2.8   2.2e+04   -3.4   0.1    37    44   182   189   180   190 0.84 -
ViPhOG105.faa        -            697 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_44 -            500   7.5e-13   49.2   1.8   1   1   1.3e-16   9.9e-13   48.8   1.8   225   590    34   486    11   490 0.52 -
ViPhOG4858.faa       -            534 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_44 -            500   1.2e-05   25.0   0.0   1   1   2.7e-09   2.1e-05   24.2   0.0   163   230   178   245   163   262 0.89 -
ViPhOG5146.faa       -             60 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_44 -            500   1.8e-05   25.5   0.0   1   1     6e-09   4.7e-05   24.2   0.0     8    55     7    54     3    59 0.92 -
ViPhOG522.faa        -            677 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_45 -            726  3.1e-255  849.8  17.8   1   1  2.4e-259  3.8e-255  849.5  17.8     1   677    15   679    15   679 1.00 -
ViPhOG523.faa        -             43 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_45 -            726   3.5e-31  107.8   2.8   1   2      0.53   8.3e+03   -2.3   1.0     8    32   622   646   619   648 0.79 -
ViPhOG523.faa        -             43 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_45 -            726   3.5e-31  107.8   2.8   2   2   2.2e-35   3.5e-31  107.8   2.8     1    43   683   725   683   725 0.99 -
ViPhOG524.faa        -            301 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_46 -            304  2.7e-125  418.6  15.0   1   1  1.9e-129    3e-125  418.4  15.0     6   301     2   303     1   303 0.99 -
ViPhOG23511.faa      -            298 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_46 -            304   0.00021   21.8  13.2   1   1   2.7e-08   0.00042   20.8  13.2    62   274    48   275     2   297 0.58 -
ViPhOG525.faa        -            355 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_47 -            431   1.1e-35  124.4  10.6   1   1     4e-40   1.3e-35  124.2  10.6     3   323     2   430     1   430 0.93 -
ViPhOG526.faa        -             69 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_48 -             70   1.3e-50  170.2   4.3   1   1   1.4e-54   1.5e-50  170.0   4.3     1    69     1    69     1    69 1.00 -
ViPhOG26429.faa      -             87 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_48 -             70   4.9e-08   33.8   0.1   1   1   5.1e-12   5.3e-08   33.7   0.1     1    46     1    47     1    67 0.86 -
ViPhOG8602.faa       -             62 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_48 -             70   0.00062   20.3   0.0   1   1   6.1e-08   0.00063   20.3   0.0     6    46     5    50     1    68 0.85 -
ViPhOG527.faa        -            150 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_49 -            167   1.1e-69  234.0   0.1   1   1   7.8e-74   1.2e-69  233.9   0.1     1   150     2   155     2   155 0.98 -
ViPhOG23510.faa      -            234 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_49 -            167   8.3e-06   26.3   1.1   1   2   7.7e-06      0.12   12.7   0.1     3    49     4    52     2    65 0.81 -
ViPhOG23510.faa      -            234 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_49 -            167   8.3e-06   26.3   1.1   2   2   6.6e-06       0.1   12.9   0.1   173   210    81   119    59   128 0.83 -
ViPhOG528.faa        -            463 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_50 -            473  3.2e-234  778.6   0.1   1   1  1.1e-238  3.6e-234  778.4   0.1     1   463     6   470     6   470 1.00 -
ViPhOG529.faa        -             44 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_51 -            213   5.1e-33  113.1   0.8   1   1   7.4e-37   7.7e-33  112.5   0.8     1    44     1    44     1    44 0.99 -
ViPhOG531.faa        -             48 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_51 -            213   6.6e-33  113.2  11.2   1   1   1.2e-36   1.2e-32  112.4  11.2     1    48    64   111    64   111 0.99 -
ViPhOG530.faa        -            355 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_51 -            213   0.00017   22.2   4.4   1   1   2.1e-08   0.00022   21.8   4.4   100   221    75   193    63   207 0.84 -
ViPhOG532.faa        -            155 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_52 -            152   2.3e-72  242.7   0.5   1   1   8.1e-77   2.5e-72  242.6   0.5     2   155     2   151     1   151 0.99 -
ViPhOG534.faa        -            130 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_53 -            230   4.1e-67  225.0  20.9   1   1   5.1e-71   7.9e-67  224.1  20.9     2   130    38   166    37   166 0.99 -
ViPhOG533.faa        -             42 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_53 -            230   4.9e-29  100.8   8.1   1   1     8e-33   1.2e-28   99.6   8.1     1    42     1    42     1    42 0.99 -
ViPhOG536.faa        -            242 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_54 -            472  4.8e-158  524.9  22.4   1   1  6.1e-162  9.5e-158  523.9  22.4     1   242   230   471   230   471 1.00 -
ViPhOG535.faa        -            215 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_54 -            472  3.8e-108  360.7  11.5   1   3  2.4e-112  3.8e-108  360.7  11.5     1   215    14   228    14   228 1.00 -
ViPhOG535.faa        -            215 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_54 -            472  3.8e-108  360.7  11.5   2   3     0.063   9.9e+02   -0.2   0.0   197   214   228   245   227   246 0.88 -
ViPhOG535.faa        -            215 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_54 -            472  3.8e-108  360.7  11.5   3   3      0.78   1.2e+04   -3.7   5.1    60   168   313   424   301   457 0.67 -
ViPhOG537.faa        -            651 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_55 -            610  3.6e-197  657.9  24.6   1   1  5.1e-201    4e-197  657.8  24.6    18   646     1   607     1   609 0.99 -
ViPhOG539.faa        -            228 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_55 -            610  8.9e-147  487.4   3.7   1   1  1.8e-150  1.4e-146  486.7   3.7     1   228   382   609   382   609 1.00 -
ViPhOG538.faa        -             61 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_55 -            610     5e-42  142.5   2.8   1   1   1.7e-45   1.4e-41  141.1   2.8     1    61   320   380   320   380 0.99 -
ViPhOG20601.faa      -            870 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_55 -            610   2.5e-32  112.8  11.1   1   1   3.2e-36   2.5e-32  112.8  11.1   102   265    43   172     3   210 0.83 -
ViPhOG25998.faa      -            129 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_56 -            122   3.5e-63  211.9   0.1   1   1   3.8e-67   3.9e-63  211.7   0.1     1   124     1   121     1   121 1.00 -
ViPhOG21044.faa      -            120 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_56 -            122   9.8e-45  152.1   0.0   1   1   1.1e-48   1.1e-44  151.9   0.0     1   115     5   121     5   121 0.98 -
